latitude,longitude,floorSize,url,address,price
40.780081,-73.991407,,https://www.zillow.com/homedetails/100-Riverside-Blvd-PENTHOUSE-A-New-York-NY-10069/2076858878_zpid/,"100 Riverside Blvd PENTHOUSE A, New York, NY 10069","$5,800,000"
40.762591,-73.798498,"1,080",https://www.zillow.com/homedetails/167-10-Crocheron-Ave-APT-1G-Flushing-NY-11358/94722062_zpid/,"167-10 Crocheron Ave APT 1G, Flushing, NY 11358","$365,000"
40.882684,-73.855568,"1,768",https://www.zillow.com/homedetails/924-E-221st-St-Bronx-NY-10469/29827881_zpid/,"924 E 221st St, Bronx, NY 10469","$709,000"
40.623428,-73.975056,"2,208",https://www.zillow.com/homedetails/118-Avenue-J-Brooklyn-NY-11230/30716330_zpid/,"118 Avenue J, Brooklyn, NY 11230","$1,295,000"
40.674333,-73.79569,,https://www.zillow.com/homedetails/14542-130th-Ave-Jamaica-NY-11436/2077412530_zpid/,"14542 130th Ave, Jamaica, NY 11436","$545,000"
40.751589,-73.75106,,https://www.zillow.com/homedetails/5775-Cloverdale-Blvd-Bayside-NY-11364/2126973965_zpid/,"5775 Cloverdale Blvd, Bayside, NY 11364","$1,600,000"
40.584889,-73.936413,640,https://www.zillow.com/homedetails/25-Stanton-Rd-Brooklyn-NY-11235/30792460_zpid/,"25 Stanton Rd, Brooklyn, NY 11235","$370,000"
40.751028,-73.889762,450,https://www.zillow.com/homedetails/76-12-35th-Ave-APT-2N-Jackson-Heights-NY-11372/114442902_zpid/,"76-12 35th Ave APT 2N, Jackson Heights, NY 11372","$249,900"
40.612273,-74.104573,"6,600",https://www.zillow.com/homedetails/71-Grand-Ave-APT-1-Staten-Island-NY-10301/2082815862_zpid/,"71 Grand Ave APT 1, Staten Island, NY 10301","$1,170,000"
40.756411,-73.82271,710,https://www.zillow.com/homedetails/14220-Franklin-Ave-APT-2C-Flushing-NY-11355/323054998_zpid/,"14220 Franklin Ave APT 2C, Flushing, NY 11355","$575,000"
40.586667,-73.986127,"1,780",https://www.zillow.com/homedetails/104-Bay-50th-St-Brooklyn-NY-11214/30731667_zpid/,"104 Bay 50th St, Brooklyn, NY 11214","$1,299,000"
40.721977,-73.743647,"1,600",https://www.zillow.com/homedetails/8928-Moline-St-Queens-Village-NY-11428/2076850143_zpid/,"8928 Moline St, Queens Village, NY 11428","$623,000"
40.609038,-74.009247,"3,134",https://www.zillow.com/homedetails/69-Bay-11th-St-Brooklyn-NY-11228/30711852_zpid/,"69 Bay 11th St, Brooklyn, NY 11228","$2,600,000"
40.693672,-73.96727,"3,000",https://www.zillow.com/homedetails/166-Washington-Ave-Brooklyn-NY-11205/30611762_zpid/,"166 Washington Ave, Brooklyn, NY 11205","$2,390,000"
40.638693,-73.895768,"1,700",https://www.zillow.com/homedetails/9617-Avenue-L-Brooklyn-NY-11236/30776231_zpid/,"9617 Avenue L, Brooklyn, NY 11236","$769,000"
40.586237,-73.951248,"5,400",https://www.zillow.com/homedetails/1721-Voorhies-Ave-Brooklyn-NY-11235/2085734183_zpid/,"1721 Voorhies Ave, Brooklyn, NY 11235","$2,675,000"
40.658489,-74.00275,"3,014",https://www.zillow.com/homedetails/124-30th-St-Brooklyn-NY-11232/30574264_zpid/,"124 30th St, Brooklyn, NY 11232","$1,600,000"
40.729162,-73.852808,550,https://www.zillow.com/homedetails/99-63-66th-Ave-10B-Rego-Park-NY-11374/2077195937_zpid/,"99-63 66th Ave #10B, Rego Park, NY 11374","$239,000"
40.634456,-74.120925,660,https://www.zillow.com/homedetails/1155-Castleton-Ave-Staten-Island-NY-10310/32275967_zpid/,"1155 Castleton Ave, Staten Island, NY 10310","$109,000"
40.692997,-73.857481,,https://www.zillow.com/homedetails/78-30-88th-Ave-Woodhaven-NY-11421/2077609660_zpid/,"78-30 88th Ave, Woodhaven, NY 11421","$630,000"
40.877595,-73.858149,"1,706",https://www.zillow.com/homedetails/927-E-213th-St-Bronx-NY-10469/29827532_zpid/,"927 E 213th St, Bronx, NY 10469","$799,000"
40.748169,-73.97088,600,https://www.zillow.com/homedetails/5-Tudor-City-Pl-APT-638-New-York-NY-10017/219676541_zpid/,"5 Tudor City Pl APT 638, New York, NY 10017","$605,000"
40.55138,-74.146853,"2,600",https://www.zillow.com/homedetails/3861-Amboy-Rd-Staten-Island-NY-10308/32342585_zpid/,"3861 Amboy Rd, Staten Island, NY 10308","$1,100,000"
40.78187,-73.94633,650,https://www.zillow.com/homedetails/345-E-93rd-St-APT-22E-New-York-NY-10128/244856953_zpid/,"345 E 93rd St APT 22E, New York, NY 10128","$841,000"
40.588649,-73.926209,"1,248",https://www.zillow.com/homedetails/112-Just-Ct-Brooklyn-NY-11229/30793645_zpid/,"112 Just Ct, Brooklyn, NY 11229","$630,000"
40.660764,-73.896826,,https://www.zillow.com/homedetails/314-Newport-St-Brooklyn-NY-11212/2080301619_zpid/,"314 Newport St, Brooklyn, NY 11212","$579,999"
40.867237,-73.865633,"1,644",https://www.zillow.com/homedetails/2749-Holland-Ave-Bronx-NY-10467/29822766_zpid/,"2749 Holland Ave, Bronx, NY 10467","$575,000"
40.71404,-73.78279,764,https://www.zillow.com/homedetails/18016-Wexford-Ter-Jamaica-NY-11432/2107881085_zpid/,"18016 Wexford Ter, Jamaica, NY 11432","$550,000"
40.737402,-73.99318,750,https://www.zillow.com/homedetails/16-W-16th-St-APT-7AS-New-York-NY-10011/97883030_zpid/,"16 W 16th St APT 7AS, New York, NY 10011","$975,000"
40.722305,-73.798636,"6,000",https://www.zillow.com/homedetails/8033-169th-St-Jamaica-NY-11432/32076909_zpid/,"8033 169th St, Jamaica, NY 11432","$925,000"
40.776299,-73.984855,"471,630",https://www.zillow.com/homedetails/160-W-End-Ave-APT-23U-New-York-NY-10023/244736498_zpid/,"160 W End Ave APT 23U, New York, NY 10023","$750,000"
40.558188,-74.152235,"1,680",https://www.zillow.com/homedetails/174-Kennington-St-Staten-Island-NY-10308/32342189_zpid/,"174 Kennington St, Staten Island, NY 10308","$650,999"
40.8251,-73.81916,"3,500",https://www.zillow.com/homedetails/2959-Schley-Ave-1-Bronx-NY-10465/2093112455_zpid/,"2959 Schley Ave #1, Bronx, NY 10465","$750,000"
40.625685,-73.951835,"2,100",https://www.zillow.com/homedetails/3146-Bedford-Ave-Brooklyn-NY-11210/30752247_zpid/,"3146 Bedford Ave, Brooklyn, NY 11210","$1,395,000"
40.7326,-73.86122,650,https://www.zillow.com/homedetails/97-40-62nd-Drive-Rego-Park-NY-11374/2099450872_zpid/,"97-40 62nd Drive, Rego Park, NY 11374","$210,000"
40.779734,-73.954411,"2,610",https://www.zillow.com/homedetails/170-E-87th-St-APT-E8B-New-York-NY-10128/31541825_zpid/,"170 E 87th St APT E8B, New York, NY 10128","$4,895,000"
40.608638,-73.939796,"2,550",https://www.zillow.com/homedetails/1837-Burnett-St-Brooklyn-NY-11229/30783489_zpid/,"1837 Burnett St, Brooklyn, NY 11229","$1,200,000"
